trip_id,arrival_time,departure_time,stop_id,stop_sequence
X1_NB_1_0600,07:32:00,07:32:00,crosstownerstation-kenilworth,35
X1_NB_1_0600,07:34:00,07:34:00,crosstownerstation-indian-hill,36
X1_NB_1_0600,07:36:00,07:36:00,crosstownerstation-winnetka,37
X1_NB_1_0600,07:39:00,07:39:00,crosstownerstation-hubbard-woods,38
X1_NB_1_0600,07:42:00,07:42:00,crosstownerstation-glencoe,39
X1_NB_1_0600,07:45:00,07:45:00,crosstownerstation-braeside,40
X1_NB_1_0600,07:46:00,07:46:00,metra-raviniapk,41
X1_NB_1_0600,07:48:00,07:48:00,crosstownerstation-ravinia,42
X1_NB_1_0600,07:51:00,07:51:00,crosstownerstation-highland-park,43
X1_NB_1_0700,07:22:00,07:22:00,crosstownerstation-93rd-south-chicago,1
X1_NB_1_0700,07:25:00,07:25:00,crosstownerstation-87th-street,2
X1_NB_1_0700,07:27:00,07:27:00,crosstownerstation-83rd-street,3
X1_NB_1_0700,07:29:00,07:29:00,crosstownerstation-79th-cheltenham,4
X1_NB_1_0700,07:31:00,07:31:00,metra-windsorpk,5
X1_NB_1_0700,07:33:00,07:33:00,crosstownerstation-south-shore,6
X1_NB_1_0700,07:35:00,07:35:00,metra-brynmawr,7
X1_NB_1_0700,07:37:00,07:37:00,crosstownerstation-stony-island,8
X1_NB_1_0700,07:38:00,07:38:00,crosstownerstation-67th,9
X1_NB_1_0700,07:40:00,07:40:00,crosstownerstation-63rd-street,10
X1_NB_1_0700,07:42:00,07:42:00,crosstownerstation-59th-university-of-chicago,11
X1_NB_1_0700,07:44:00,07:44:00,crosstownerstation-55th-56th-57th,12
X1_NB_1_0700,07:46:00,07:46:00,crosstownerstation-51st-53rd-hyde-park,13
X1_NB_1_0700,07:47:00,07:47:00,crosstownerstation-47th-kenwood,14
X1_NB_1_0700,07:49:00,07:49:00,crosstownerstation-oakwood-blvd,15
X1_NB_1_0700,07:51:00,07:51:00,crosstownerstation-27th-street,16
X1_NB_1_0700,07:53:00,07:53:00,crosstownerstation-mccormick-place,17
X1_NB_1_0700,07:55:00,07:55:00,crosstownerstation-18th-soldier-field,18
X1_NB_1_0700,07:57:00,07:57:00,crosstownerstation-roosevelt,19
X1_NB_1_0700,07:59:00,07:59:00,crosstownerstation-taylor-clinton,20
X1_NB_1_0700,08:01:00,08:01:00,crosstownerstation-union-station,21
X1_NB_1_0700,08:03:00,08:03:00,crosstownerstation-randolph-clinton,22
X1_NB_1_0700,08:06:00,08:06:00,crosstownerstation-chicago-halsted-bally-s,23
X1_NB_1_0700,08:08:00,08:08:00,crosstownerstation-division-elston,24
X1_NB_1_0700,08:11:00,08:11:00,crosstownerstation-clybourn,25
X1_NB_1_0700,08:14:00,08:14:00,crosstownerstation-addison-lincoln,26
X1_NB_1_0700,08:16:00,08:16:00,crosstownerstation-ravenswood,27
X1_NB_1_0700,08:18:00,08:18:00,crosstownerstation-peterson-ridge,28
X1_NB_1_0700,08:20:00,08:20:00,crosstownerstation-rogers-park,29
X1_NB_1_0700,08:22:00,08:22:00,crosstownerstation-howard-clark,30
X1_NB_1_0700,08:24:00,08:24:00,metra-mainst,31
X1_NB_1_0700,08:26:00,08:26:00,crosstownerstation-evanston-davis-st,32
X1_NB_1_0700,08:28:00,08:28:00,crosstownerstation-evanston-central-st,33
X1_NB_1_0700,08:30:00,08:30:00,crosstownerstation-wilmette,34
X1_NB_1_0700,08:32:00,08:32:00,crosstownerstation-kenilworth,35
X1_NB_1_0700,08:34:00,08:34:00,crosstownerstation-indian-hill,36
X1_NB_1_0700,08:36:00,08:36:00,crosstownerstation-winnetka,37
X1_NB_1_0700,08:39:00,08:39:00,crosstownerstation-hubbard-woods,38
X1_NB_1_0700,08:42:00,08:42:00,crosstownerstation-glencoe,39
X1_NB_1_0700,08:45:00,08:45:00,crosstownerstation-braeside,40
X1_NB_1_0700,08:46:00,08:46:00,metra-raviniapk,41
X1_NB_1_0700,08:48:00,08:48:00,crosstownerstation-ravinia,42
X1_NB_1_0700,08:51:00,08:51:00,crosstownerstation-highland-park,43
X1_NB_1_0800,08:22:00,08:22:00,crosstownerstation-93rd-south-chicago,1
X1_NB_1_0800,08:25:00,08:25:00,crosstownerstation-87th-street,2
X1_NB_1_0800,08:27:00,08:27:00,crosstownerstation-83rd-street,3
X1_NB_1_0800,08:29:00,08:29:00,crosstownerstation-79th-cheltenham,4
X1_NB_1_0800,08:31:00,08:31:00,metra-windsorpk,5
X1_NB_1_0800,08:33:00,08:33:00,crosstownerstation-south-shore,6
X1_NB_1_0800,08:35:00,08:35:00,metra-brynmawr,7
X1_NB_1_0800,08:37:00,08:37:00,crosstownerstation-stony-island,8
X1_NB_1_0800,08:38:00,08:38:00,crosstownerstation-67th,9
X1_NB_1_0800,08:40:00,08:40:00,crosstownerstation-63rd-street,10
X1_NB_1_0800,08:42:00,08:42:00,crosstownerstation-59th-university-of-chicago,11
X1_NB_1_0800,08:44:00,08:44:00,crosstownerstation-55th-56th-57th,12
X1_NB_1_0800,08:46:00,08:46:00,crosstownerstation-51st-53rd-hyde-park,13
X1_NB_1_0800,08:47:00,08:47:00,crosstownerstation-47th-kenwood,14
X1_NB_1_0800,08:49:00,08:49:00,crosstownerstation-oakwood-blvd,15
X1_NB_1_0800,08:51:00,08:51:00,crosstownerstation-27th-street,16
X1_NB_1_0800,08:53:00,08:53:00,crosstownerstation-mccormick-place,17
X1_NB_1_0800,08:55:00,08:55:00,crosstownerstation-18th-soldier-field,18
X1_NB_1_0800,08:57:00,08:57:00,crosstownerstation-roosevelt,19
X1_NB_1_0800,08:59:00,08:59:00,crosstownerstation-taylor-clinton,20
X1_NB_1_0800,09:01:00,09:01:00,crosstownerstation-union-station,21
X1_NB_1_0800,09:03:00,09:03:00,crosstownerstation-randolph-clinton,22
X1_NB_1_0800,09:06:00,09:06:00,crosstownerstation-chicago-halsted-bally-s,23
X1_NB_1_0800,09:08:00,09:08:00,crosstownerstation-division-elston,24
X1_NB_1_0800,09:11:00,09:11:00,crosstownerstation-clybourn,25
X1_NB_1_0800,09:14:00,09:14:00,crosstownerstation-addison-lincoln,26
X1_NB_1_0800,09:16:00,09:16:00,crosstownerstation-ravenswood,27
X1_NB_1_0800,09:18:00,09:18:00,crosstownerstation-peterson-ridge,28
X1_NB_1_0800,09:20:00,09:20:00,crosstownerstation-rogers-park,29
X1_NB_1_0800,09:22:00,09:22:00,crosstownerstation-howard-clark,30
X1_NB_1_0800,09:24:00,09:24:00,metra-mainst,31
X1_NB_1_0800,09:26:00,09:26:00,crosstownerstation-evanston-davis-st,32
X1_NB_1_0800,09:28:00,09:28:00,crosstownerstation-evanston-central-st,33
X1_NB_1_0800,09:30:00,09:30:00,crosstownerstation-wilmette,34
X1_NB_1_0800,09:32:00,09:32:00,crosstownerstation-kenilworth,35
X1_NB_1_0800,09:34:00,09:34:00,crosstownerstation-indian-hill,36
X1_NB_1_0800,09:36:00,09:36:00,crosstownerstation-winnetka,37
X1_NB_1_0800,09:39:00,09:39:00,crosstownerstation-hubbard-woods,38
X1_NB_1_0800,09:42:00,09:42:00,crosstownerstation-glencoe,39
X1_NB_1_0800,09:45:00,09:45:00,crosstownerstation-braeside,40
X1_NB_1_0800,09:46:00,09:46:00,metra-raviniapk,41
X1_NB_1_0800,09:48:00,09:48:00,crosstownerstation-ravinia,42
X1_NB_1_0800,09:51:00,09:51:00,crosstownerstation-highland-park,43
X1_NB_1_0900,09:22:00,09:22:00,crosstownerstation-93rd-south-chicago,1
X1_NB_1_0900,09:25:00,09:25:00,crosstownerstation-87th-street,2
X1_NB_1_0900,09:27:00,09:27:00,crosstownerstation-83rd-street,3
X1_NB_1_0900,09:29:00,09:29:00,crosstownerstation-79th-cheltenham,4
X1_NB_1_0900,09:31:00,09:31:00,metra-windsorpk,5
X1_NB_1_0900,09:33:00,09:33:00,crosstownerstation-south-shore,6
X1_NB_1_0900,09:35:00,09:35:00,metra-brynmawr,7
X1_NB_1_0900,09:37:00,09:37:00,crosstownerstation-stony-island,8
X1_NB_1_0900,09:38:00,09:38:00,crosstownerstation-67th,9
X1_NB_1_0900,09:40:00,09:40:00,crosstownerstation-63rd-street,10
X1_NB_1_0900,09:42:00,09:42:00,crosstownerstation-59th-university-of-chicago,11
X1_NB_1_0900,09:44:00,09:44:00,crosstownerstation-55th-56th-57th,12
X1_NB_1_0900,09:46:00,09:46:00,crosstownerstation-51st-53rd-hyde-park,13
X1_NB_1_0900,09:47:00,09:47:00,crosstownerstation-47th-kenwood,14
X1_NB_1_0900,09:49:00,09:49:00,crosstownerstation-oakwood-blvd,15
X1_NB_1_0900,09:51:00,09:51:00,crosstownerstation-27th-street,16
X1_NB_1_0900,09:53:00,09:53:00,crosstownerstation-mccormick-place,17
X1_NB_1_0900,09:55:00,09:55:00,crosstownerstation-18th-soldier-field,18
X1_NB_1_0900,09:57:00,09:57:00,crosstownerstation-roosevelt,19
X1_NB_1_0900,09:59:00,09:59:00,crosstownerstation-taylor-clinton,20
X1_NB_1_0900,10:01:00,10:01:00,crosstownerstation-union-station,21
X1_NB_1_0900,10:03:00,10:03:00,crosstownerstation-randolph-clinton,22
X1_NB_1_0900,10:06:00,10:06:00,crosstownerstation-chicago-halsted-bally-s,23
X1_NB_1_0900,10:08:00,10:08:00,crosstownerstation-division-elston,24
X1_NB_1_0900,10:11:00,10:11:00,crosstownerstation-clybourn,25
X1_NB_1_0900,10:14:00,10:14:00,crosstownerstation-addison-lincoln,26
X1_NB_1_0900,10:16:00,10:16:00,crosstownerstation-ravenswood,27
X1_NB_1_0900,10:18:00,10:18:00,crosstownerstation-peterson-ridge,28
X1_NB_1_0900,10:20:00,10:20:00,crosstownerstation-rogers-park,29
X1_NB_1_0900,10:22:00,10:22:00,crosstownerstation-howard-clark,30
X1_NB_1_0900,10:24:00,10:24:00,metra-mainst,31
X1_NB_1_0900,10:26:00,10:26:00,crosstownerstation-evanston-davis-st,32
X1_NB_1_0900,10:28:00,10:28:00,crosstownerstation-evanston-central-st,33
X1_NB_1_0900,10:30:00,10:30:00,crosstownerstation-wilmette,34
X1_NB_1_0900,10:32:00,10:32:00,crosstownerstation-kenilworth,35
X1_NB_1_0900,10:34:00,10:34:00,crosstownerstation-indian-hill,36
X1_NB_1_0900,10:36:00,10:36:00,crosstownerstation-winnetka,37
X1_NB_1_0900,10:39:00,10:39:00,crosstownerstation-hubbard-woods,38
X1_NB_1_0900,10:42:00,10:42:00,crosstownerstation-glencoe,39
X1_NB_1_0900,10:45:00,10:45:00,crosstownerstation-braeside,40
X1_NB_1_0900,10:46:00,10:46:00,metra-raviniapk,41
X1_NB_1_0900,10:48:00,10:48:00,crosstownerstation-ravinia,42
X1_NB_1_0900,10:51:00,10:51:00,crosstownerstation-highland-park,43
X1_NB_1_1000,10:22:00,10:22:00,crosstownerstation-93rd-south-chicago,1
X1_NB_1_1000,10:25:00,10:25:00,crosstownerstation-87th-street,2
X1_NB_1_1000,10:27:00,10:27:00,crosstownerstation-83rd-street,3
X1_NB_1_1000,10:29:00,10:29:00,crosstownerstation-79th-cheltenham,4
X1_NB_1_1000,10:31:00,10:31:00,metra-windsorpk,5
X1_NB_1_1000,10:33:00,10:33:00,crosstownerstation-south-shore,6
X1_NB_1_1000,10:35:00,10:35:00,metra-brynmawr,7
X1_NB_1_1000,10:37:00,10:37:00,crosstownerstation-stony-island,8
X1_NB_1_1000,10:38:00,10:38:00,crosstownerstation-67th,9
X1_NB_1_1000,10:40:00,10:40:00,crosstownerstation-63rd-street,10
X1_NB_1_1000,10:42:00,10:42:00,crosstownerstation-59th-university-of-chicago,11
X1_NB_1_1000,10:44:00,10:44:00,crosstownerstation-55th-56th-57th,12
X1_NB_1_1000,10:46:00,10:46:00,crosstownerstation-51st-53rd-hyde-park,13
X1_NB_1_1000,10:47:00,10:47:00,crosstownerstation-47th-kenwood,14
X1_NB_1_1000,10:49:00,10:49:00,crosstownerstation-oakwood-blvd,15
X1_NB_1_1000,10:51:00,10:51:00,crosstownerstation-27th-street,16
X1_NB_1_1000,10:53:00,10:53:00,crosstownerstation-mccormick-place,17
X1_NB_1_1000,10:55:00,10:55:00,crosstownerstation-18th-soldier-field,18
X1_NB_1_1000,10:57:00,10:57:00,crosstownerstation-roosevelt,19
X1_NB_1_1000,10:59:00,10:59:00,crosstownerstation-taylor-clinton,20
X1_NB_1_1000,11:01:00,11:01:00,crosstownerstation-union-station,21
X1_NB_1_1000,11:03:00,11:03:00,crosstownerstation-randolph-clinton,22
X1_NB_1_1000,11:06:00,11:06:00,crosstownerstation-chicago-halsted-bally-s,23
X1_NB_1_1000,11:08:00,11:08:00,crosstownerstation-division-elston,24
X1_NB_1_1000,11:11:00,11:11:00,crosstownerstation-clybourn,25
X1_NB_1_1000,11:14:00,11:14:00,crosstownerstation-addison-lincoln,26
X1_NB_1_1000,11:16:00,11:16:00,crosstownerstation-ravenswood,27
X1_NB_1_1000,11:18:00,11:18:00,crosstownerstation-peterson-ridge,28
X1_NB_1_1000,11:20:00,11:20:00,crosstownerstation-rogers-park,29
X1_NB_1_1000,11:22:00,11:22:00,crosstownerstation-howard-clark,30
X1_NB_1_1000,11:24:00,11:24:00,metra-mainst,31
X1_NB_1_1000,11:26:00,11:26:00,crosstownerstation-evanston-davis-st,32
X1_NB_1_1000,11:28:00,11:28:00,crosstownerstation-evanston-central-st,33
X1_NB_1_1000,11:30:00,11:30:00,crosstownerstation-wilmette,34
X1_NB_1_1000,11:32:00,11:32:00,crosstownerstation-kenilworth,35
X1_NB_1_1000,11:34:00,11:34:00,crosstownerstation-indian-hill,36
X1_NB_1_1000,11:36:00,11:36:00,crosstownerstation-winnetka,37
X1_NB_1_1000,11:39:00,11:39:00,crosstownerstation-hubbard-woods,38
X1_NB_1_1000,11:42:00,11:42:00,crosstownerstation-glencoe,39
X1_NB_1_1000,11:45:00,11:45:00,crosstownerstation-braeside,40
X1_NB_1_1000,11:46:00,11:46:00,metra-raviniapk,41
X1_NB_1_1000,11:48:00,11:48:00,crosstownerstation-ravinia,42
X1_NB_1_1000,11:51:00,11:51:00,crosstownerstation-highland-park,43
X1_NB_1_1100,11:22:00,11:22:00,crosstownerstation-93rd-south-chicago,1
X1_NB_1_1100,11:25:00,11:25:00,crosstownerstation-87th-street,2
X1_NB_1_1100,11:27:00,11:27:00,crosstownerstation-83rd-street,3
X1_NB_1_1100,11:29:00,11:29:00,crosstownerstation-79th-cheltenham,4
X1_NB_1_1100,11:31:00,11:31:00,metra-windsorpk,5
X1_NB_1_1100,11:33:00,11:33:00,crosstownerstation-south-shore,6
X1_NB_1_1100,11:35:00,11:35:00,metra-brynmawr,7
X1_NB_1_1100,11:37:00,11:37:00,crosstownerstation-stony-island,8
X1_NB_1_1100,11:38:00,11:38:00,crosstownerstation-67th,9
X1_NB_1_1100,11:40:00,11:40:00,crosstownerstation-63rd-street,10
X1_NB_1_1100,11:42:00,11:42:00,crosstownerstation-59th-university-of-chicago,11
X1_NB_1_1100,11:44:00,11:44:00,crosstownerstation-55th-56th-57th,12
X1_NB_1_1100,11:46:00,11:46:00,crosstownerstation-51st-53rd-hyde-park,13
X1_NB_1_1100,11:47:00,11:47:00,crosstownerstation-47th-kenwood,14
X1_NB_1_1100,11:49:00,11:49:00,crosstownerstation-oakwood-blvd,15
X1_NB_1_1100,11:51:00,11:51:00,crosstownerstation-27th-street,16
X1_NB_1_1100,11:53:00,11:53:00,crosstownerstation-mccormick-place,17
X1_NB_1_1100,11:55:00,11:55:00,crosstownerstation-18th-soldier-field,18
X1_NB_1_1100,11:57:00,11:57:00,crosstownerstation-roosevelt,19
X1_NB_1_1100,11:59:00,11:59:00,crosstownerstation-taylor-clinton,20
X1_NB_1_1100,12:01:00,12:01:00,crosstownerstation-union-station,21
X1_NB_1_1100,12:03:00,12:03:00,crosstownerstation-randolph-clinton,22
X1_NB_1_1100,12:06:00,12:06:00,crosstownerstation-chicago-halsted-bally-s,23
X1_NB_1_1100,12:08:00,12:08:00,crosstownerstation-division-elston,24
X1_NB_1_1100,12:11:00,12:11:00,crosstownerstation-clybourn,25
X1_NB_1_1100,12:14:00,12:14:00,crosstownerstation-addison-lincoln,26
X1_NB_1_1100,12:16:00,12:16:00,crosstownerstation-ravenswood,27
X1_NB_1_1100,12:18:00,12:18:00,crosstownerstation-peterson-ridge,28
X1_NB_1_1100,12:20:00,12:20:00,crosstownerstation-rogers-park,29
X1_NB_1_1100,12:22:00,12:22:00,crosstownerstation-howard-clark,30
X1_NB_1_1100,12:24:00,12:24:00,metra-mainst,31
X1_NB_1_1100,12:26:00,12:26:00,crosstownerstation-evanston-davis-st,32
X1_NB_1_1100,12:28:00,12:28:00,crosstownerstation-evanston-central-st,33
X1_NB_1_1100,12:30:00,12:30:00,crosstownerstation-wilmette,34
X1_NB_1_1100,12:32:00,12:32:00,crosstownerstation-kenilworth,35
X1_NB_1_1100,12:34:00,12:34:00,crosstownerstation-indian-hill,36
X1_NB_1_1100,12:36:00,12:36:00,crosstownerstation-winnetka,37
X1_NB_1_1100,12:39:00,12:39:00,crosstownerstation-hubbard-woods,38
X1_NB_1_1100,12:42:00,12:42:00,crosstownerstation-glencoe,39
X1_NB_1_1100,12:45:00,12:45:00,crosstownerstation-braeside,40
X1_NB_1_1100,12:46:00,12:46:00,metra-raviniapk,41
X1_NB_1_1100,12:48:00,12:48:00,crosstownerstation-ravinia,42
X1_NB_1_1100,12:51:00,12:51:00,crosstownerstation-highland-park,43
X1_NB_1_1200,12:22:00,12:22:00,crosstownerstation-93rd-south-chicago,1
X1_NB_1_1200,12:25:00,12:25:00,crosstownerstation-87th-street,2
X1_NB_1_1200,12:27:00,12:27:00,crosstownerstation-83rd-street,3
X1_NB_1_1200,12:29:00,12:29:00,crosstownerstation-79th-cheltenham,4
X1_NB_1_1200,12:31:00,12:31:00,metra-windsorpk,5
X1_NB_1_1200,12:33:00,12:33:00,crosstownerstation-south-shore,6
X1_NB_1_1200,12:35:00,12:35:00,metra-brynmawr,7
X1_NB_1_1200,12:37:00,12:37:00,crosstownerstation-stony-island,8
X1_NB_1_1200,12:38:00,12:38:00,crosstownerstation-67th,9
X1_NB_1_1200,12:40:00,12:40:00,crosstownerstation-63rd-street,10
X1_NB_1_1200,12:42:00,12:42:00,crosstownerstation-59th-university-of-chicago,11
X1_NB_1_1200,12:44:00,12:44:00,crosstownerstation-55th-56th-57th,12
X1_NB_1_1200,12:46:00,12:46:00,crosstownerstation-51st-53rd-hyde-park,13
X1_NB_1_1200,12:47:00,12:47:00,crosstownerstation-47th-kenwood,14
X1_NB_1_1200,12:49:00,12:49:00,crosstownerstation-oakwood-blvd,15
X1_NB_1_1200,12:51:00,12:51:00,crosstownerstation-27th-street,16
X1_NB_1_1200,12:53:00,12:53:00,crosstownerstation-mccormick-place,17
X1_NB_1_1200,12:55:00,12:55:00,crosstownerstation-18th-soldier-field,18
X1_NB_1_1200,12:57:00,12:57:00,crosstownerstation-roosevelt,19
X1_NB_1_1200,12:59:00,12:59:00,crosstownerstation-taylor-clinton,20
X1_NB_1_1200,13:01:00,13:01:00,crosstownerstation-union-station,21
X1_NB_1_1200,13:03:00,13:03:00,crosstownerstation-randolph-clinton,22
X1_NB_1_1200,13:06:00,13:06:00,crosstownerstation-chicago-halsted-bally-s,23
X1_NB_1_1200,13:08:00,13:08:00,crosstownerstation-division-elston,24
X1_NB_1_1200,13:11:00,13:11:00,crosstownerstation-clybourn,25
X1_NB_1_1200,13:14:00,13:14:00,crosstownerstation-addison-lincoln,26
X1_NB_1_1200,13:16:00,13:16:00,crosstownerstation-ravenswood,27
X1_NB_1_1200,13:18:00,13:18:00,crosstownerstation-peterson-ridge,28
X1_NB_1_1200,13:20:00,13:20:00,crosstownerstation-rogers-park,29
X1_NB_1_1200,13:22:00,13:22:00,crosstownerstation-howard-clark,30
X1_NB_1_1200,13:24:00,13:24:00,metra-mainst,31
X1_NB_1_1200,13:26:00,13:26:00,crosstownerstation-evanston-davis-st,32
X1_NB_1_1200,13:28:00,13:28:00,crosstownerstation-evanston-central-st,33
X1_NB_1_1200,13:30:00,13:30:00,crosstownerstation-wilmette,34
X1_NB_1_1200,13:32:00,13:32:00,crosstownerstation-kenilworth,35
X1_NB_1_1200,13:34:00,13:34:00,crosstownerstation-indian-hill,36
X1_NB_1_1200,13:36:00,13:36:00,crosstownerstation-winnetka,37
X1_NB_1_1200,13:39:00,13:39:00,crosstownerstation-hubbard-woods,38
X1_NB_1_1200,13:42:00,13:42:00,crosstownerstation-glencoe,39
X1_NB_1_1200,13:45:00,13:45:00,crosstownerstation-braeside,40
X1_NB_1_1200,13:46:00,13:46:00,metra-raviniapk,41
X1_NB_1_1200,13:48:00,13:48:00,crosstownerstation-ravinia,42
X1_NB_1_1200,13:51:00,13:51:00,crosstownerstation-highland-park,43
X1_NB_1_1300,13:22:00,13:22:00,crosstownerstation-93rd-south-chicago,1
X1_NB_1_1300,13:25:00,13:25:00,crosstownerstation-87th-street,2
X1_NB_1_1300,13:27:00,13:27:00,crosstownerstation-83rd-street,3
X1_NB_1_1300,13:29:00,13:29:00,crosstownerstation-79th-cheltenham,4
X1_NB_1_1300,13:31:00,13:31:00,metra-windsorpk,5
X1_NB_1_1300,13:33:00,13:33:00,crosstownerstation-south-shore,6
X1_NB_1_1300,13:35:00,13:35:00,metra-brynmawr,7
X1_NB_1_1300,13:37:00,13:37:00,crosstownerstation-stony-island,8
X1_NB_1_1300,13:38:00,13:38:00,crosstownerstation-67th,9
X1_NB_1_1300,13:40:00,13:40:00,crosstownerstation-63rd-street,10
X1_NB_1_1300,13:42:00,13:42:00,crosstownerstation-59th-university-of-chicago,11
X1_NB_1_1300,13:44:00,13:44:00,crosstownerstation-55th-56th-57th,12
X1_NB_1_1300,13:46:00,13:46:00,crosstownerstation-51st-53rd-hyde-park,13
X1_NB_1_1300,13:47:00,13:47:00,crosstownerstation-47th-kenwood,14
X1_NB_1_1300,13:49:00,13:49:00,crosstownerstation-oakwood-blvd,15
X1_NB_1_1300,13:51:00,13:51:00,crosstownerstation-27th-street,16
X1_NB_1_1300,13:53:00,13:53:00,crosstownerstation-mccormick-place,17
X1_NB_1_1300,13:55:00,13:55:00,crosstownerstation-18th-soldier-field,18
X1_NB_1_1300,13:57:00,13:57:00,crosstownerstation-roosevelt,19
X1_NB_1_1300,13:59:00,13:59:00,crosstownerstation-taylor-clinton,20
X1_NB_1_1300,14:01:00,14:01:00,crosstownerstation-union-station,21
X1_NB_1_1300,14:03:00,14:03:00,crosstownerstation-randolph-clinton,22
X1_NB_1_1300,14:06:00,14:06:00,crosstownerstation-chicago-halsted-bally-s,23
X1_NB_1_1300,14:08:00,14:08:00,crosstownerstation-division-elston,24
X1_NB_1_1300,14:11:00,14:11:00,crosstownerstation-clybourn,25
X1_NB_1_1300,14:14:00,14:14:00,crosstownerstation-addison-lincoln,26
X1_NB_1_1300,14:16:00,14:16:00,crosstownerstation-ravenswood,27
X1_NB_1_1300,14:18:00,14:18:00,crosstownerstation-peterson-ridge,28
X1_NB_1_1300,14:20:00,14:20:00,crosstownerstation-rogers-park,29
X1_NB_1_1300,14:22:00,14:22:00,crosstownerstation-howard-clark,30
X1_NB_1_1300,14:24:00,14:24:00,metra-mainst,31
X1_NB_1_1300,14:26:00,14:26:00,crosstownerstation-evanston-davis-st,32
X1_NB_1_1300,14:28:00,14:28:00,crosstownerstation-evanston-central-st,33
X1_NB_1_1300,14:30:00,14:30:00,crosstownerstation-wilmette,34
X1_NB_1_1300,14:32:00,14:32:00,crosstownerstation-kenilworth,35
X1_NB_1_1300,14:34:00,14:34:00,crosstownerstation-indian-hill,36
X1_NB_1_1300,14:36:00,14:36:00,crosstownerstation-winnetka,37
X1_NB_1_1300,14:39:00,14:39:00,crosstownerstation-hubbard-woods,38
X1_NB_1_1300,14:42:00,14:42:00,crosstownerstation-glencoe,39
X1_NB_1_1300,14:45:00,14:45:00,crosstownerstation-braeside,40
X1_NB_1_1300,14:46:00,14:46:00,metra-raviniapk,41
X1_NB_1_1300,14:48:00,14:48:00,crosstownerstation-ravinia,42
X1_NB_1_1300,14:51:00,14:51:00,crosstownerstation-highland-park,43
X1_NB_1_1400,14:22:00,14:22:00,crosstownerstation-93rd-south-chicago,1
X1_NB_1_1400,14:25:00,14:25:00,crosstownerstation-87th-street,2
X1_NB_1_1400,14:27:00,14:27:00,crosstownerstation-83rd-street,3
X1_NB_1_1400,14:29:00,14:29:00,crosstownerstation-79th-cheltenham,4
X1_NB_1_1400,14:31:00,14:31:00,metra-windsorpk,5
X1_NB_1_1400,14:33:00,14:33:00,crosstownerstation-south-shore,6
X1_NB_1_1400,14:35:00,14:35:00,metra-brynmawr,7
X1_NB_1_1400,14:37:00,14:37:00,crosstownerstation-stony-island,8
X1_NB_1_1400,14:38:00,14:38:00,crosstownerstation-67th,9
X1_NB_1_1400,14:40:00,14:40:00,crosstownerstation-63rd-street,10
X1_NB_1_1400,14:42:00,14:42:00,crosstownerstation-59th-university-of-chicago,11
X1_NB_1_1400,14:44:00,14:44:00,crosstownerstation-55th-56th-57th,12
X1_NB_1_1400,14:46:00,14:46:00,crosstownerstation-51st-53rd-hyde-park,13
X1_NB_1_1400,14:47:00,14:47:00,crosstownerstation-47th-kenwood,14
X1_NB_1_1400,14:49:00,14:49:00,crosstownerstation-oakwood-blvd,15
X1_NB_1_1400,14:51:00,14:51:00,crosstownerstation-27th-street,16
X1_NB_1_1400,14:53:00,14:53:00,crosstownerstation-mccormick-place,17
X1_NB_1_1400,14:55:00,14:55:00,crosstownerstation-18th-soldier-field,18
X1_NB_1_1400,14:57:00,14:57:00,crosstownerstation-roosevelt,19
X1_NB_1_1400,14:59:00,14:59:00,crosstownerstation-taylor-clinton,20
X1_NB_1_1400,15:01:00,15:01:00,crosstownerstation-union-station,21
X1_NB_1_1400,15:03:00,15:03:00,crosstownerstation-randolph-clinton,22
X1_NB_1_1400,15:06:00,15:06:00,crosstownerstation-chicago-halsted-bally-s,23
X1_NB_1_1400,15:08:00,15:08:00,crosstownerstation-division-elston,24
X1_NB_1_1400,15:11:00,15:11:00,crosstownerstation-clybourn,25
X1_NB_1_1400,15:14:00,15:14:00,crosstownerstation-addison-lincoln,26
X1_NB_1_1400,15:16:00,15:16:00,crosstownerstation-ravenswood,27
X1_NB_1_1400,15:18:00,15:18:00,crosstownerstation-peterson-ridge,28
X1_NB_1_1400,15:20:00,15:20:00,crosstownerstation-rogers-park,29
X1_NB_1_1400,15:22:00,15:22:00,crosstownerstation-howard-clark,30
X1_NB_1_1400,15:24:00,15:24:00,metra-mainst,31
X1_NB_1_1400,15:26:00,15:26:00,crosstownerstation-evanston-davis-st,32
X1_NB_1_1400,15:28:00,15:28:00,crosstownerstation-evanston-central-st,33
X1_NB_1_1400,15:30:00,15:30:00,crosstownerstation-wilmette,34
X1_NB_1_1400,15:32:00,15:32:00,crosstownerstation-kenilworth,35
X1_NB_1_1400,15:34:00,15:34:00,crosstownerstation-indian-hill,36
X1_NB_1_1400,15:36:00,15:36:00,crosstownerstation-winnetka,37
X1_NB_1_1400,15:39:00,15:39:00,crosstownerstation-hubbard-woods,38
X1_NB_1_1400,15:42:00,15:42:00,crosstownerstation-glencoe,39
X1_NB_1_1400,15:45:00,15:45:00,crosstownerstation-braeside,40
X1_NB_1_1400,15:46:00,15:46:00,metra-raviniapk,41
X1_NB_1_1400,15:48:00,15:48:00,crosstownerstation-ravinia,42
X1_NB_1_1400,15:51:00,15:51:00,crosstownerstation-highland-park,43
X1_NB_1_1500,15:22:00,15:22:00,crosstownerstation-93rd-south-chicago,1
X1_NB_1_1500,15:25:00,15:25:00,crosstownerstation-87th-street,2
